0, 1635068797521440, 1635068797521440
1, 1635068797538370, 16930
2, 1635068797552222, 13852
3, 1635068797573407, 21185
4, 1635068797593407, 20000
5, 1635068797613406, 19999
6, 1635068797629412, 16006
7, 1635068797649407, 19995
8, 1635068797669407, 20000
9, 1635068797689408, 20001
10, 1635068797702493, 13085
11, 1635068797721408, 18915
12, 1635068797749405, 27997
13, 1635068797769407, 20002
14, 1635068797789408, 20001
15, 1635068797809406, 19998
16, 1635068797829405, 19999
17, 1635068797842397, 12992
18, 1635068797857435, 15038
19, 1635068797873410, 15975
20, 1635068797893406, 19996
21, 1635068797906400, 12994
22, 1635068797920287, 13887
23, 1635068797941407, 21120
24, 1635068797961406, 19999
25, 1635068797981408, 20002
26, 1635068798001409, 20001
27, 1635068798021406, 19997
28, 1635068798034470, 13064
29, 1635068798053409, 18939
30, 1635068798073407, 19998
31, 1635068798093408, 20001
32, 1635068798109807, 16399
33, 1635068798129408, 19601
34, 1635068798413406, 283998
35, 1635068798433408, 20002
36, 1635068798446437, 13029
37, 1635068798465407, 18970
38, 1635068798485406, 19999
39, 1635068798505406, 20000
40, 1635068798525422, 20016
41, 1635068798545406, 19984
42, 1635068798565408, 20002
43, 1635068798578464, 13056
44, 1635068798621406, 42942
45, 1635068798649406, 28000
46, 1635068798666751, 17345
47, 1635068798693408, 26657
48, 1635068798717406, 23998
49, 1635068798741408, 24002
50, 1635068798773409, 32001
51, 1635068798801408, 27999
52, 1635068798825407, 23999
53, 1635068798849405, 23998
54, 1635068798873407, 24002
55, 1635068798897406, 23999
56, 1635068798921406, 24000
57, 1635068798949406, 28000
58, 1635068798966359, 16953
59, 1635068798985501, 19142
60, 1635068799013449, 27948
61, 1635068799045406, 31957
62, 1635068799077407, 32001
63, 1635068799109423, 32016
64, 1635068799141406, 31983
65, 1635068799177406, 36000
66, 1635068799209407, 32001
67, 1635068799241406, 31999
68, 1635068799273408, 32002
69, 1635068799292362, 18954
70, 1635068799321407, 29045
71, 1635068799353407, 32000
72, 1635068799385406, 31999
73, 1635068799417408, 32002
74, 1635068799449406, 31998
75, 1635068799481406, 32000
76, 1635068799517406, 36000
77, 1635068799549406, 32000
78, 1635068799581406, 32000
79, 1635068799613406, 32000
80, 1635068799645406, 32000
81, 1635068799677406, 32000
82, 1635068799709406, 32000
83, 1635068799741409, 32003
84, 1635068799766522, 25113
85, 1635068799797406, 30884
86, 1635068799833408, 36002
87, 1635068799865407, 31999
88, 1635068799897406, 31999
89, 1635068799929406, 32000
90, 1635068799961406, 32000
91, 1635068799993406, 32000
92, 1635068800021434, 28028
93, 1635068800053406, 31972
94, 1635068800085406, 32000
95, 1635068800117406, 32000
96, 1635068800155522, 38116
97, 1635068800180804, 25282
98, 1635068800225406, 44602
99, 1635068800244459, 19053
100, 1635068800277407, 32948
101, 1635068800304937, 27530
102, 1635068800321049, 16112
103, 1635068800346152, 25103
104, 1635068800365438, 19286
105, 1635068800401718, 36280
106, 1635068800425413, 23695
107, 1635068800445407, 19994
108, 1635068800467089, 21682
109, 1635068800491677, 24588
110, 1635068800510414, 18737
111, 1635068800529225, 18811
112, 1635068800547989, 18764
