0, 1635068749412230, 1635068749412371, 141
1, 1635068749428022, 1635068749428275, 253
2, 1635068749442100, 1635068749442317, 217
3, 1635068749456220, 1635068749456435, 215
4, 1635068749473537, 1635068749473754, 217
5, 1635068749487413, 1635068749487624, 211
6, 1635068749501338, 1635068749501548, 210
7, 1635068749515320, 1635068749515464, 144
8, 1635068749529419, 1635068749529563, 144
9, 1635068749543583, 1635068749543726, 143
10, 1635068749559987, 1635068749560134, 147
11, 1635068749573872, 1635068749574014, 142
12, 1635068749587806, 1635068749587949, 143
13, 1635068749601828, 1635068749601971, 143
14, 1635068749615875, 1635068749616017, 142
15, 1635068749629978, 1635068749630119, 141
16, 1635068749644166, 1635068749644307, 141
17, 1635068749660465, 1635068749660606, 141
18, 1635068749674352, 1635068749674495, 143
19, 1635068749688327, 1635068749688470, 143
20, 1635068749702330, 1635068749702471, 141
21, 1635068749716387, 1635068749716529, 142
22, 1635068749730559, 1635068749730700, 141
23, 1635068749744731, 1635068749744937, 206
24, 1635068749762094, 1635068749762301, 207
25, 1635068749775982, 1635068749776186, 204
26, 1635068749789894, 1635068749790098, 204
27, 1635068749803859, 1635068749804063, 204
28, 1635068749817914, 1635068749818120, 206
29, 1635068749832002, 1635068749832206, 204
30, 1635068749848316, 1635068749848521, 205
31, 1635068749862166, 1635068749862372, 206
32, 1635068749876046, 1635068749876252, 206
33, 1635068749889982, 1635068749890189, 207
34, 1635068749903998, 1635068749904205, 207
35, 1635068749918073, 1635068749918277, 204
36, 1635068749932178, 1635068749932384, 206
37, 1635068749948451, 1635068749948657, 206
38, 1635068749962288, 1635068749962493, 205
39, 1635068749976179, 1635068749976383, 204
40, 1635068749990189, 1635068749990393, 204
41, 1635068750004268, 1635068750004476, 208
42, 1635068750018388, 1635068750018593, 205
43, 1635068750032581, 1635068750032722, 141
44, 1635068750050045, 1635068750050185, 140
45, 1635068750064001, 1635068750064143, 142
46, 1635068750078045, 1635068750078185, 140
47, 1635068750092113, 1635068750092253, 140
48, 1635068750106238, 1635068750106377, 139
49, 1635068750277423, 1635068750277677, 254
50, 1635068750299734, 1635068750299941, 207
51, 1635068750319754, 1635068750319959, 205
52, 1635068750339416, 1635068750339620, 204
53, 1635068750358930, 1635068750359135, 205
54, 1635068750378724, 1635068750378929, 205
55, 1635068750398490, 1635068750398739, 249
56, 1635068750418463, 1635068750418678, 215
57, 1635068750440462, 1635068750440671, 209
58, 1635068750460088, 1635068750460295, 207
59, 1635068750479655, 1635068750479863, 208
60, 1635068750499497, 1635068750499704, 207
61, 1635068750519190, 1635068750519409, 219
62, 1635068750538980, 1635068750539122, 142
63, 1635068750558893, 1635068750559035, 142
64, 1635068750582032, 1635068750582174, 142
65, 1635068750601482, 1635068750601622, 140
66, 1635068750620932, 1635068750621072, 140
67, 1635068750640393, 1635068750640534, 141
68, 1635068750660004, 1635068750660145, 141
69, 1635068750679620, 1635068750679764, 144
70, 1635068750701612, 1635068750701753, 141
71, 1635068750720991, 1635068750721133, 142
72, 1635068750740497, 1635068750740638, 141
73, 1635068750759922, 1635068750760062, 140
74, 1635068750779320, 1635068750779461, 141
75, 1635068750798844, 1635068750798985, 141
76, 1635068750818417, 1635068750818559, 142
77, 1635068750840073, 1635068750840214, 141
78, 1635068750859320, 1635068750859462, 142
79, 1635068750878662, 1635068750878803, 141
80, 1635068750898107, 1635068750898249, 142
81, 1635068750917584, 1635068750917725, 141
82, 1635068750937073, 1635068750937215, 142
83, 1635068750956773, 1635068750956915, 142
84, 1635068750979668, 1635068750979809, 141
85, 1635068750998997, 1635068750999059, 62
86, 1635068751018382, 1635068751018445, 63
87, 1635068751037938, 1635068751038001, 63
88, 1635068751057508, 1635068751057570, 62
89, 1635068751077084, 1635068751077146, 62
90, 1635068751093235, 1635068751093297, 62
91, 1635068751111555, 1635068751111618, 63
92, 1635068751127495, 1635068751127556, 61
93, 1635068751143541, 1635068751143603, 62
94, 1635068751171182, 1635068751171247, 65
95, 1635068751197581, 1635068751197646, 65
96, 1635068751221198, 1635068751221260, 62
97, 1635068751240385, 1635068751240447, 62
98, 1635068751259545, 1635068751259607, 62
99, 1635068751278811, 1635068751279017, 206
100, 1635068751298031, 1635068751298240, 209
101, 1635068751317349, 1635068751317604, 255
102, 1635068751336636, 1635068751336844, 208
103, 1635068751355988, 1635068751356196, 208
104, 1635068751375484, 1635068751375691, 207
105, 1635068751395006, 1635068751395214, 208
106, 1635068751414525, 1635068751414732, 207
107, 1635068751433988, 1635068751434193, 205
108, 1635068751453472, 1635068751453679, 207
109, 1635068751472943, 1635068751473151, 208
110, 1635068751492455, 1635068751492661, 206
111, 1635068751512025, 1635068751512231, 206
112, 1635068751531628, 1635068751531835, 207
113, 1635068751551098, 1635068751551316, 218
114, 1635068751570475, 1635068751570682, 207
115, 1635068751591992, 1635068751592197, 205
116, 1635068751611246, 1635068751611400, 154
117, 1635068751633282, 1635068751633424, 142
118, 1635068751655471, 1635068751655614, 143
119, 1635068751677744, 1635068751677905, 161
120, 1635068751700120, 1635068751700262, 142
121, 1635068751722433, 1635068751722575, 142
122, 1635068751744529, 1635068751744671, 142
123, 1635068751766576, 1635068751766719, 143
124, 1635068751788648, 1635068751788789, 141
125, 1635068751810713, 1635068751810855, 142
126, 1635068751832709, 1635068751832851, 142
127, 1635068751854730, 1635068751854871, 141
128, 1635068751876794, 1635068751876937, 143
129, 1635068751898913, 1635068751899054, 141
130, 1635068751921042, 1635068751921186, 144
131, 1635068751943168, 1635068751943230, 62
132, 1635068751962697, 1635068751962761, 64
133, 1635068751982188, 1635068751982249, 61
134, 1635068752001596, 1635068752001659, 63
135, 1635068752023144, 1635068752023208, 64
136, 1635068752042351, 1635068752042414, 63
137, 1635068752061525, 1635068752061588, 63
138, 1635068752080706, 1635068752080771, 65
139, 1635068752099979, 1635068752100041, 62
140, 1635068752119225, 1635068752119288, 63
141, 1635068752138520, 1635068752138582, 62
142, 1635068752157761, 1635068752157824, 63
143, 1635068752177062, 1635068752177125, 63
144, 1635068752196349, 1635068752196436, 87
145, 1635068752224565, 1635068752224629, 64
146, 1635068752243635, 1635068752243697, 62
147, 1635068752262743, 1635068752262805, 62
148, 1635068752281834, 1635068752281898, 64
149, 1635068752300860, 1635068752300922, 62
150, 1635068752320010, 1635068752320073, 63
151, 1635068752339116, 1635068752339336, 220
152, 1635068752358239, 1635068752358478, 239
153, 1635068752377408, 1635068752377615, 207
154, 1635068752398727, 1635068752398931, 204
155, 1635068752417729, 1635068752417935, 206
