0, 1635070196655825, 1635070196655825
1, 1635070196665805, 9980
2, 1635070196675804, 9999
3, 1635070196685804, 10000
4, 1635070196695804, 10000
5, 1635070196705804, 10000
6, 1635070196715809, 10005
7, 1635070196725805, 9996
8, 1635070196735806, 10001
9, 1635070196745804, 9998
10, 1635070196755805, 10001
11, 1635070196765804, 9999
12, 1635070196775803, 9999
13, 1635070196785805, 10002
14, 1635070196795805, 10000
15, 1635070196805804, 9999
16, 1635070196815804, 10000
17, 1635070196825804, 10000
18, 1635070196835803, 9999
19, 1635070196845804, 10001
20, 1635070196855804, 10000
21, 1635070196865804, 10000
22, 1635070196875803, 9999
23, 1635070196885804, 10001
24, 1635070196895803, 9999
25, 1635070196905803, 10000
26, 1635070196915805, 10002
27, 1635070196925804, 9999
28, 1635070196935803, 9999
29, 1635070196945808, 10005
30, 1635070196955804, 9996
31, 1635070196965803, 9999
32, 1635070196975803, 10000
33, 1635070196985803, 10000
34, 1635070196995804, 10001
35, 1635070197005803, 9999
36, 1635070197015803, 10000
37, 1635070197025803, 10000
38, 1635070197035804, 10001
39, 1635070197045803, 9999
40, 1635070197055804, 10001
41, 1635070197065804, 10000
42, 1635070197075803, 9999
43, 1635070197085803, 10000
44, 1635070197095804, 10001
45, 1635070197105803, 9999
46, 1635070197115803, 10000
47, 1635070197125804, 10001
48, 1635070197135804, 10000
49, 1635070197145803, 9999
50, 1635070197155803, 10000
51, 1635070197165803, 10000
52, 1635070197175803, 10000
53, 1635070197185804, 10001
54, 1635070197195803, 9999
55, 1635070197205803, 10000
56, 1635070197215803, 10000
57, 1635070197225803, 10000
58, 1635070197235803, 10000
59, 1635070197245803, 10000
60, 1635070197255804, 10001
61, 1635070197265803, 9999
62, 1635070197275804, 10001
63, 1635070197285803, 9999
64, 1635070197295803, 10000
65, 1635070197305804, 10001
66, 1635070197315803, 9999
67, 1635070197325804, 10001
68, 1635070197335804, 10000
69, 1635070197345803, 9999
70, 1635070197355803, 10000
71, 1635070197365803, 10000
72, 1635070197375805, 10002
73, 1635070197385804, 9999
74, 1635070197395804, 10000
75, 1635070197405803, 9999
76, 1635070197415804, 10001
77, 1635070197425805, 10001
78, 1635070197435805, 10000
79, 1635070197445805, 10000
80, 1635070197455805, 10000
81, 1635070197465805, 10000
82, 1635070197475805, 10000
83, 1635070197485805, 10000
84, 1635070197495805, 10000
85, 1635070197505804, 9999
86, 1635070197515805, 10001
87, 1635070197525805, 10000
88, 1635070197535805, 10000
89, 1635070197545805, 10000
90, 1635070197555805, 10000
91, 1635070197565805, 10000
92, 1635070197575805, 10000
93, 1635070197585805, 10000
94, 1635070197595802, 9997
95, 1635070197605806, 10004
96, 1635070197615805, 9999
97, 1635070197625807, 10002
98, 1635070197635803, 9996
99, 1635070197645807, 10004
100, 1635070197655806, 9999
101, 1635070197665806, 10000
102, 1635070197675819, 10013
103, 1635070197685804, 9985
104, 1635070197695806, 10002
105, 1635070197705805, 9999
106, 1635070197715802, 9997
107, 1635070197725805, 10003
