0, 1635070196655825, 1635070196655886, 61
1, 1635070196665805, 1635070196670518, 4713
2, 1635070196675804, 1635070196682826, 7022
3, 1635070196685804, 1635070196690015, 4211
4, 1635070196695804, 1635070196698312, 2508
5, 1635070196705804, 1635070196715122, 9318
6, 1635070196715809, 1635070196724728, 8919
7, 1635070196725805, 1635070196734417, 8612
8, 1635070196735806, 1635070196743050, 7244
9, 1635070196745804, 1635070196750382, 4578
10, 1635070196755805, 1635070196758532, 2727
11, 1635070196765804, 1635070196767003, 1199
12, 1635070196775803, 1635070196776390, 587
13, 1635070196785805, 1635070196785867, 62
14, 1635070196795805, 1635070196795868, 63
15, 1635070196805804, 1635070196805822, 18
16, 1635070196815804, 1635070196818740, 2936
17, 1635070196825804, 1635070196826588, 784
18, 1635070196835803, 1635070196835821, 18
19, 1635070196845804, 1635070196846097, 293
20, 1635070196855804, 1635070196855822, 18
21, 1635070196865804, 1635070196866115, 311
22, 1635070196875803, 1635070196875822, 19
23, 1635070196885804, 1635070196886243, 439
24, 1635070196895803, 1635070196896099, 296
25, 1635070196905803, 1635070196906353, 550
26, 1635070196915805, 1635070196916114, 309
27, 1635070196925804, 1635070196926177, 373
28, 1635070196935803, 1635070196936207, 404
29, 1635070196945808, 1635070196945827, 19
30, 1635070196955804, 1635070196955822, 18
31, 1635070196965803, 1635070196965822, 19
32, 1635070196975803, 1635070196976240, 437
33, 1635070196985803, 1635070196987113, 1310
34, 1635070196995804, 1635070196995821, 17
35, 1635070197005803, 1635070197005824, 21
36, 1635070197015803, 1635070197015825, 22
37, 1635070197025803, 1635070197026566, 763
38, 1635070197035804, 1635070197038520, 2716
39, 1635070197045803, 1635070197045824, 21
40, 1635070197055804, 1635070197055821, 17
41, 1635070197065804, 1635070197066203, 399
42, 1635070197075803, 1635070197076043, 240
43, 1635070197085803, 1635070197085822, 19
44, 1635070197095804, 1635070197096095, 291
45, 1635070197105803, 1635070197106192, 389
46, 1635070197115803, 1635070197115820, 17
47, 1635070197125804, 1635070197125825, 21
48, 1635070197135804, 1635070197138873, 3069
49, 1635070197145803, 1635070197147040, 1237
50, 1635070197155803, 1635070197157283, 1480
51, 1635070197165803, 1635070197166429, 626
52, 1635070197175803, 1635070197178705, 2902
53, 1635070197185804, 1635070197186232, 428
