0, 1635070196655825, 1635070196655856, 31
1, 1635070196665805, 1635070196669978, 4173
2, 1635070196675804, 1635070196679356, 3552
3, 1635070196685804, 1635070196687133, 1329
4, 1635070196695804, 1635070196696299, 495
5, 1635070196705804, 1635070196707052, 1248
6, 1635070196715809, 1635070196715828, 19
7, 1635070196725805, 1635070196725823, 18
8, 1635070196735806, 1635070196740190, 4384
9, 1635070196745804, 1635070196748837, 3033
10, 1635070196755805, 1635070196755822, 17
11, 1635070196765804, 1635070196765973, 169
12, 1635070196775803, 1635070196775965, 162
13, 1635070196785805, 1635070196785822, 17
14, 1635070196795805, 1635070196795825, 20
15, 1635070196805804, 1635070196805823, 19
16, 1635070196815804, 1635070196815820, 16
17, 1635070196825804, 1635070196826005, 201
18, 1635070196835803, 1635070196835823, 20
19, 1635070196845804, 1635070196846038, 234
20, 1635070196855804, 1635070196855821, 17
21, 1635070196865804, 1635070196866261, 457
22, 1635070196875803, 1635070196875820, 17
23, 1635070196885804, 1635070196886308, 504
24, 1635070196895803, 1635070196895821, 18
25, 1635070196905803, 1635070196906089, 286
26, 1635070196915805, 1635070196915824, 19
27, 1635070196925804, 1635070196925822, 18
28, 1635070196935803, 1635070196935809, 6
29, 1635070196945808, 1635070196945829, 21
30, 1635070196955804, 1635070196955821, 17
31, 1635070196965803, 1635070196965828, 25
32, 1635070196975803, 1635070196976290, 487
33, 1635070196985803, 1635070196987160, 1357
34, 1635070196995804, 1635070196995819, 15
35, 1635070197005803, 1635070197005822, 19
36, 1635070197015803, 1635070197015823, 20
37, 1635070197025803, 1635070197026224, 421
38, 1635070197035804, 1635070197035821, 17
39, 1635070197045803, 1635070197045821, 18
40, 1635070197055804, 1635070197055822, 18
41, 1635070197065804, 1635070197066176, 372
42, 1635070197075803, 1635070197075820, 17
43, 1635070197085803, 1635070197085823, 20
44, 1635070197095804, 1635070197096006, 202
45, 1635070197105803, 1635070197105818, 15
46, 1635070197115803, 1635070197115821, 18
47, 1635070197125804, 1635070197125824, 20
48, 1635070197135804, 1635070197135941, 137
49, 1635070197145803, 1635070197146956, 1153
50, 1635070197155803, 1635070197156716, 913
51, 1635070197165803, 1635070197166322, 519
52, 1635070197175803, 1635070197175822, 19
53, 1635070197185804, 1635070197186140, 336
54, 1635070197195803, 1635070197195821, 18
55, 1635070197205803, 1635070197206169, 366
56, 1635070197215803, 1635070197216411, 608
57, 1635070197225803, 1635070197226386, 583
58, 1635070197235803, 1635070197235821, 18
59, 1635070197245803, 1635070197245819, 16
60, 1635070197255804, 1635070197255820, 16
61, 1635070197265803, 1635070197265820, 17
62, 1635070197275804, 1635070197275965, 161
63, 1635070197285803, 1635070197286843, 1040
64, 1635070197295803, 1635070197296821, 1018
65, 1635070197305804, 1635070197306421, 617
66, 1635070197315803, 1635070197315823, 20
67, 1635070197325804, 1635070197325821, 17
68, 1635070197335804, 1635070197336408, 604
69, 1635070197345803, 1635070197346327, 524
70, 1635070197355803, 1635070197356306, 503
71, 1635070197365803, 1635070197365821, 18
72, 1635070197375805, 1635070197375824, 19
73, 1635070197385804, 1635070197385820, 16
74, 1635070197395804, 1635070197396299, 495
75, 1635070197405803, 1635070197406243, 440
76, 1635070197415804, 1635070197415820, 16
77, 1635070197425805, 1635070197425821, 16
78, 1635070197435805, 1635070197435821, 16
79, 1635070197445805, 1635070197445821, 16
80, 1635070197455805, 1635070197455821, 16
81, 1635070197465805, 1635070197465824, 19
82, 1635070197475805, 1635070197475826, 21
83, 1635070197485805, 1635070197485823, 18
84, 1635070197495805, 1635070197495821, 16
85, 1635070197505804, 1635070197505821, 17
86, 1635070197515805, 1635070197515821, 16
87, 1635070197525805, 1635070197525824, 19
88, 1635070197535805, 1635070197535823, 18
89, 1635070197545805, 1635070197545823, 18
90, 1635070197555805, 1635070197555821, 16
91, 1635070197565805, 1635070197565821, 16
92, 1635070197575805, 1635070197575821, 16
93, 1635070197585805, 1635070197585821, 16
94, 1635070197595802, 1635070197599418, 3616
95, 1635070197605806, 1635070197615818, 10012
96, 1635070197615805, 1635070197624848, 9043
97, 1635070197625807, 1635070197635362, 9555
98, 1635070197635803, 1635070197644377, 8574
99, 1635070197645807, 1635070197654885, 9078
100, 1635070197655806, 1635070197665367, 9561
101, 1635070197665806, 1635070197674475, 8669
102, 1635070197675819, 1635070197685990, 10171
103, 1635070197685804, 1635070197695421, 9617
104, 1635070197695806, 1635070197705381, 9575
105, 1635070197705805, 1635070197716240, 10435
106, 1635070197715802, 1635070197726153, 10351
107, 1635070197725805, 1635070197735275, 9470
108, 1635070197735805, 1635070197744719, 8914
109, 1635070197745805, 1635070197754881, 9076
110, 1635070197755805, 1635070197765170, 9365
111, 1635070197765808, 1635070197775283, 9475
112, 1635070197775805, 1635070197784964, 9159
113, 1635070197785805, 1635070197795178, 9373
114, 1635070197795806, 1635070197805457, 9651
115, 1635070197805806, 1635070197814868, 9062
116, 1635070197815806, 1635070197825240, 9434
117, 1635070197825808, 1635070197835627, 9819
118, 1635070197835805, 1635070197845516, 9711
119, 1635070197845805, 1635070197855954, 10149
120, 1635070197855805, 1635070197865609, 9804
121, 1635070197865805, 1635070197875004, 9199
122, 1635070197875805, 1635070197885332, 9527
123, 1635070197885805, 1635070197895445, 9640
124, 1635070197895804, 1635070197905596, 9792
125, 1635070197905804, 1635070197915541, 9737
126, 1635070197915804, 1635070197925710, 9906
127, 1635070197925804, 1635070197935353, 9549
128, 1635070197935804, 1635070197945709, 9905
129, 1635070197945804, 1635070197955762, 9958
130, 1635070197955804, 1635070197965655, 9851
131, 1635070197965804, 1635070197975743, 9939
132, 1635070197975805, 1635070197985143, 9338
133, 1635070197985806, 1635070197996601, 10795
134, 1635070197995802, 1635070198004978, 9176
135, 1635070198005806, 1635070198015616, 9810
136, 1635070198015806, 1635070198024643, 8837
137, 1635070198025806, 1635070198035586, 9780
138, 1635070198035807, 1635070198045058, 9251
139, 1635070198045802, 1635070198055215, 9413
140, 1635070198055810, 1635070198064902, 9092
141, 1635070198065814, 1635070198075574, 9760
142, 1635070198075810, 1635070198084817, 9007
143, 1635070198085807, 1635070198095189, 9382
144, 1635070198095807, 1635070198106206, 10399
145, 1635070198105804, 1635070198115404, 9600
146, 1635070198115804, 1635070198127782, 11978
147, 1635070198125804, 1635070198137221, 11417
148, 1635070198135803, 1635070198145764, 9961
149, 1635070198145804, 1635070198155665, 9861
150, 1635070198155803, 1635070198166632, 10829
151, 1635070198165802, 1635070198175843, 10041
152, 1635070198175806, 1635070198186454, 10648
153, 1635070198185806, 1635070198196106, 10300
154, 1635070198195804, 1635070198205236, 9432
155, 1635070198205810, 1635070198216502, 10692
156, 1635070198215802, 1635070198225349, 9547
157, 1635070198225807, 1635070198235708, 9901
158, 1635070198235812, 1635070198246350, 10538
