0, 1652029577369361, 1652029577369361
1, 1652029577393575, 24214
2, 1652029577409805, 16230
3, 1652029577427890, 18085
4, 1652029577444150, 16260
5, 1652029577461371, 17221
6, 1652029577478082, 16711
7, 1652029577495159, 17077
8, 1652029577511863, 16704
9, 1652029577529887, 18024
10, 1652029577546680, 16793
11, 1652029577564778, 18098
12, 1652029577581030, 16252
13, 1652029577598253, 17223
14, 1652029577615077, 16824
15, 1652029577632099, 17022
16, 1652029577648043, 15944
17, 1652029577665080, 17037
18, 1652029577681785, 16705
19, 1652029577698997, 17212
20, 1652029577715012, 16015
21, 1652029577731915, 16903
22, 1652029577748050, 16135
23, 1652029577765652, 17602
24, 1652029577781375, 15723
25, 1652029577798348, 16973
26, 1652029577814755, 16407
27, 1652029577832645, 17890
28, 1652029577848027, 15382
29, 1652029577870612, 22585
30, 1652029577885874, 15262
31, 1652029577902661, 16787
32, 1652029577919580, 16919
33, 1652029577936671, 17091
34, 1652029577952787, 16116
35, 1652029577969645, 16858
36, 1652029577986179, 16534
37, 1652029578003419, 17240
38, 1652029578019609, 16190
39, 1652029578036910, 17301
40, 1652029578053866, 16956
41, 1652029578071117, 17251
42, 1652029578087303, 16186
43, 1652029578103504, 16201
44, 1652029578119968, 16464
45, 1652029578137952, 17984
46, 1652029578153725, 15773
47, 1652029578170485, 16760
48, 1652029578187229, 16744
49, 1652029578204759, 17530
50, 1652029578220855, 16096
51, 1652029578237089, 16234
52, 1652029578253582, 16493
53, 1652029578271180, 17598
54, 1652029578287481, 16301
55, 1652029578310076, 22595
56, 1652029578328114, 18038
57, 1652029578344596, 16482
58, 1652029578361550, 16954
59, 1652029578378613, 17063
60, 1652029578395576, 16963
61, 1652029578412245, 16669
62, 1652029578429992, 17747
63, 1652029578446148, 16156
64, 1652029578463446, 17298
65, 1652029578479841, 16395
66, 1652029578497745, 17904
67, 1652029578514071, 16326
68, 1652029578530810, 16739
69, 1652029578547198, 16388
70, 1652029578565134, 17936
71, 1652029578580919, 15785
72, 1652029578597698, 16779
73, 1652029578614479, 16781
74, 1652029578632274, 17795
75, 1652029578648422, 16148
76, 1652029578665481, 17059
77, 1652029578682094, 16613
78, 1652029578699495, 17401
79, 1652029578715332, 15837
80, 1652029578731532, 16200
81, 1652029578748177, 16645
82, 1652029578765355, 17178
83, 1652029578781430, 16075
84, 1652029578798257, 16827
85, 1652029578814682, 16425
86, 1652029578832534, 17852
87, 1652029578848363, 15829
88, 1652029578864434, 16071
89, 1652029578880713, 16279
90, 1652029578898741, 18028
91, 1652029578914906, 16165
92, 1652029578932346, 17440
93, 1652029578948757, 16411
94, 1652029578966214, 17457
95, 1652029578982512, 16298
96, 1652029578999624, 17112
97, 1652029579016327, 16703
98, 1652029579033282, 16955
99, 1652029579049431, 16149
