0, 1635068803881667, 1635068803881667
1, 1635068803902698, 21031
2, 1635068803920924, 18226
3, 1635068803934631, 13707
4, 1635068803951571, 16940
5, 1635068803968181, 16610
6, 1635068803984910, 16729
7, 1635068804001792, 16882
8, 1635068804022209, 20417
9, 1635068804038844, 16635
10, 1635068804058559, 19715
11, 1635068804074557, 15998
12, 1635068804090725, 16168
13, 1635068804109029, 18304
14, 1635068804124883, 15854
15, 1635068804141914, 17031
16, 1635068804158540, 16626
17, 1635068804175362, 16822
18, 1635068804191785, 16423
19, 1635068804211251, 19466
20, 1635068804230293, 19042
21, 1635068804247187, 16894
22, 1635068804263723, 16536
23, 1635068804280424, 16701
24, 1635068804298805, 18381
25, 1635068804315892, 17087
26, 1635068804331811, 15919
27, 1635068804349026, 17215
28, 1635068804364742, 15716
29, 1635068804381661, 16919
30, 1635068804404978, 23317
31, 1635068804420750, 15772
32, 1635068804436101, 15351
33, 1635068804453185, 17084
34, 1635068804469311, 16126
35, 1635068804485602, 16291
36, 1635068804504489, 18887
37, 1635068804520307, 15818
38, 1635068804535899, 15592
39, 1635068804551563, 15664
40, 1635068804568460, 16897
41, 1635068804587252, 18792
42, 1635068804606428, 19176
43, 1635068804622244, 15816
44, 1635068804638184, 15940
45, 1635068804655341, 17157
46, 1635068804672074, 16733
47, 1635068804691076, 19002
48, 1635068804708238, 17162
49, 1635068804724806, 16568
50, 1635068804741596, 16790
51, 1635068804761409, 19813
52, 1635068804778684, 17275
53, 1635068804796027, 17343
54, 1635068804809781, 13754
55, 1635068804825708, 15927
56, 1635068804842351, 16643
57, 1635068804859709, 17358
58, 1635068804877585, 17876
59, 1635068804893033, 15448
60, 1635068804907396, 14363
61, 1635068804923639, 16243
62, 1635068804943641, 20002
63, 1635068804959894, 16253
64, 1635068804979268, 19374
65, 1635068804995159, 15891
66, 1635068805011181, 16022
67, 1635068805027385, 16204
68, 1635068805043749, 16364
69, 1635068805063117, 19368
70, 1635068805078955, 15838
71, 1635068805094903, 15948
72, 1635068805111042, 16139
73, 1635068805127316, 16274
74, 1635068805145717, 18401
75, 1635068805160514, 14797
76, 1635068805175451, 14937
77, 1635068805190438, 14987
78, 1635068805206646, 16208
79, 1635068805222977, 16331
80, 1635068805242433, 19456
81, 1635068805260453, 18020
82, 1635068805277586, 17133
83, 1635068805293638, 16052
84, 1635068805309880, 16242
85, 1635068805329200, 19320
86, 1635068805344983, 15783
87, 1635068805360949, 15966
88, 1635068805377045, 16096
89, 1635068805393329, 16284
90, 1635068805411678, 18349
91, 1635068805426488, 14810
92, 1635068805441359, 14871
93, 1635068805456350, 14991
94, 1635068805479840, 23490
95, 1635068805505068, 25228
96, 1635068805519887, 14819
97, 1635068805534770, 14883
98, 1635068805549769, 14999
99, 1635068805566936, 17167
100, 1635068805583131, 16195
101, 1635068805601325, 18194
102, 1635068805616519, 15194
103, 1635068805631320, 14801
104, 1635068805646151, 14831
105, 1635068805661105, 14954
106, 1635068805676116, 15011
107, 1635068805691258, 15142
108, 1635068805709571, 18313
109, 1635068805724335, 14764
110, 1635068805739168, 14833
111, 1635068805754074, 14906
112, 1635068805770186, 16112
113, 1635068805786452, 16266
114, 1635068805805773, 19321
115, 1635068805820606, 14833
116, 1635068805835498, 14892
117, 1635068805850482, 14984
118, 1635068805865606, 15124
119, 1635068805882898, 17292
120, 1635068805902330, 19432
121, 1635068805916970, 14640
122, 1635068805931727, 14757
123, 1635068805946559, 14832
124, 1635068805961502, 14943
125, 1635068805976514, 15012
126, 1635068805991627, 15113
127, 1635068806009964, 18337
128, 1635068806024693, 14729
129, 1635068806039543, 14850
130, 1635068806054458, 14915
131, 1635068806069496, 15038
132, 1635068806084562, 15066
133, 1635068806103060, 18498
134, 1635068806120140, 17080
135, 1635068806136117, 15977
136, 1635068806155405, 19288
137, 1635068806171357, 15952
138, 1635068806188553, 17196
139, 1635068806203577, 15024
140, 1635068806222826, 19249
141, 1635068806238681, 15855
142, 1635068806253557, 14876
143, 1635068806269572, 16015
144, 1635068806285767, 16195
145, 1635068806307308, 21541
146, 1635068806322861, 15553
147, 1635068806337546, 14685
148, 1635068806352283, 14737
149, 1635068806367065, 14782
150, 1635068806384027, 16962
151, 1635068806399920, 15893
152, 1635068806414703, 14783
153, 1635068806429516, 14813
154, 1635068806446513, 16997
155, 1635068806460932, 14419
156, 1635068806475415, 14483
157, 1635068806489926, 14511
158, 1635068806504469, 14543
159, 1635068806521256, 16787
160, 1635068806538166, 16910
161, 1635068806552908, 14742
162, 1635068806567739, 14831
163, 1635068806584769, 17030
164, 1635068806599314, 14545
165, 1635068806613881, 14567
166, 1635068806628505, 14624
167, 1635068806643216, 14711
168, 1635068806660034, 16818
169, 1635068806675844, 15810
170, 1635068806690472, 14628
171, 1635068806705174, 14702
172, 1635068806719893, 14719
173, 1635068806736869, 16976
174, 1635068806751310, 14441
175, 1635068806765792, 14482
176, 1635068806780350, 14558
177, 1635068806794925, 14575
178, 1635068806809583, 14658
179, 1635068806824253, 14670
180, 1635068806839000, 14747
181, 1635068806853765, 14765
182, 1635068806868605, 14840
183, 1635068806885640, 17035
184, 1635068806900166, 14526
185, 1635068806922494, 22328
186, 1635068806941396, 18902
187, 1635068806963052, 21656
188, 1635068806978196, 15144
189, 1635068806993314, 15118
190, 1635068807008529, 15215
191, 1635068807023450, 14921
192, 1635068807036732, 13282
193, 1635068807052060, 15328
194, 1635068807067396, 15336
195, 1635068807086795, 19399
196, 1635068807102219, 15424
197, 1635068807121237, 19018
198, 1635068807136873, 15636
199, 1635068807150952, 14079
