0, 1635068832205046, 1635068832205046
1, 1635068832225183, 20137
2, 1635068832238419, 13236
3, 1635068832256510, 18091
4, 1635068832270370, 13860
5, 1635068832284451, 14081
6, 1635068832298571, 14120
7, 1635068832313200, 14629
8, 1635068832327892, 14692
9, 1635068832341755, 13863
10, 1635068832355653, 13898
11, 1635068832370787, 15134
12, 1635068832385970, 15183
13, 1635068832401154, 15184
14, 1635068832415403, 14249
15, 1635068832429446, 14043
16, 1635068832443527, 14081
17, 1635068832457590, 14063
18, 1635068832471658, 14068
19, 1635068832485737, 14079
20, 1635068832504291, 18554
21, 1635068832519375, 15084
22, 1635068832534422, 15047
23, 1635068832549472, 15050
24, 1635068832563358, 13886
25, 1635068832577264, 13906
26, 1635068832591174, 13910
27, 1635068832605131, 13957
28, 1635068832620300, 15169
29, 1635068832635058, 14758
30, 1635068832650321, 15263
31, 1635068832664276, 13955
32, 1635068832679597, 15321
33, 1635068832698055, 18458
34, 1635068832711907, 13852
35, 1635068832726534, 14627
36, 1635068832740422, 13888
37, 1635068832754305, 13883
38, 1635068832768201, 13896
39, 1635068832782123, 13922
40, 1635068832796795, 14672
41, 1635068832810733, 13938
42, 1635068832825883, 15150
43, 1635068832841098, 15215
44, 1635068832856636, 15538
45, 1635068832871895, 15259
46, 1635068832886682, 14787
47, 1635068832900692, 14010
48, 1635068832919178, 18486
49, 1635068832934180, 15002
50, 1635068832949288, 15108
51, 1635068832963404, 14116
52, 1635068832977330, 13926
53, 1635068832991170, 13840
54, 1635068833005110, 13940
55, 1635068833019030, 13920
56, 1635068833032967, 13937
57, 1635068833048182, 15215
58, 1635068833062140, 13958
59, 1635068833076129, 13989
60, 1635068833090095, 13966
61, 1635068833105405, 15310
62, 1635068833120173, 14768
63, 1635068833138317, 18144
64, 1635068833152949, 14632
65, 1635068833166780, 13831
66, 1635068833180598, 13818
67, 1635068833194477, 13879
68, 1635068833209510, 15033
69, 1635068833224183, 14673
70, 1635068833238066, 13883
71, 1635068833252000, 13934
72, 1635068833265927, 13927
73, 1635068833280654, 14727
74, 1635068833294614, 13960
75, 1635068833308589, 13975
76, 1635068833322787, 14198
77, 1635068833337564, 14777
78, 1635068833353064, 15500
79, 1635068833368377, 15313
80, 1635068833385679, 17302
81, 1635068833400689, 15010
82, 1635068833414533, 13844
83, 1635068833429221, 14688
84, 1635068833443109, 13888
85, 1635068833458200, 15091
86, 1635068833472072, 13872
87, 1635068833486789, 14717
88, 1635068833500708, 13919
89, 1635068833514664, 13956
90, 1635068833528588, 13924
91, 1635068833542554, 13966
92, 1635068833557310, 14756
93, 1635068833572101, 14791
94, 1635068833586085, 13984
95, 1635068833600093, 14008
96, 1635068833614111, 14018
97, 1635068833628134, 14023
98, 1635068833649842, 21708
99, 1635068833665084, 15242
100, 1635068833679075, 13991
101, 1635068833694289, 15214
102, 1635068833709536, 15247
103, 1635068833724831, 15295
104, 1635068833740134, 15303
105, 1635068833755484, 15350
106, 1635068833770913, 15429
107, 1635068833786318, 15405
108, 1635068833805029, 18711
109, 1635068833820061, 15032
110, 1635068833835147, 15086
111, 1635068833850233, 15086
112, 1635068833865407, 15174
113, 1635068833880577, 15170
114, 1635068833895786, 15209
115, 1635068833911082, 15296
116, 1635068833926371, 15289
117, 1635068833941717, 15346
118, 1635068833960376, 18659
119, 1635068833975424, 15048
120, 1635068833990500, 15076
121, 1635068834009405, 18905
122, 1635068834024557, 15152
123, 1635068834038973, 14416
124, 1635068834054259, 15286
125, 1635068834068746, 14487
126, 1635068834084075, 15329
127, 1635068834098630, 14555
128, 1635068834116526, 17896
129, 1635068834130813, 14287
130, 1635068834145113, 14300
131, 1635068834159449, 14336
132, 1635068834173869, 14420
133, 1635068834188323, 14454
134, 1635068834202813, 14490
135, 1635068834217338, 14525
136, 1635068834230690, 13352
137, 1635068834246038, 15348
138, 1635068834260657, 14619
139, 1635068834278408, 17751
140, 1635068834293409, 15001
141, 1635068834309323, 15914
142, 1635068834322480, 13157
143, 1635068834337712, 15232
144, 1635068834352917, 15205
145, 1635068834370192, 17275
146, 1635068834383548, 13356
147, 1635068834396635, 13087
148, 1635068834409708, 13073
149, 1635068834423678, 13970
150, 1635068834437095, 13417
151, 1635068834450536, 13441
152, 1635068834463917, 13381
153, 1635068834482682, 18765
154, 1635068834497040, 14358
155, 1635068834510029, 12989
156, 1635068834523023, 12994
157, 1635068834536315, 13292
158, 1635068834549330, 13015
159, 1635068834562660, 13330
160, 1635068834577719, 15059
161, 1635068834592968, 15249
162, 1635068834608082, 15114
163, 1635068834623388, 15306
164, 1635068834638760, 15372
165, 1635068834652128, 13368
166, 1635068834670892, 18764
167, 1635068834685995, 15103
