0, 1635068876556249, 1635068876556282, 33
1, 1635068876576247, 1635068876576614, 367
2, 1635068876592251, 1635068876592359, 108
3, 1635068876607068, 1635068876607088, 20
4, 1635068876622060, 1635068876622079, 19
5, 1635068876637152, 1635068876637172, 20
6, 1635068876652288, 1635068876652719, 431
7, 1635068876667459, 1635068876667557, 98
8, 1635068876683786, 1635068876683990, 204
9, 1635068876700265, 1635068876700371, 106
10, 1635068876720864, 1635068876720882, 18
11, 1635068876736929, 1635068876736949, 20
12, 1635068876751800, 1635068876751819, 19
13, 1635068876766772, 1635068876767346, 574
14, 1635068876782793, 1635068876782812, 19
15, 1635068876797931, 1635068876797949, 18
16, 1635068876813124, 1635068876813143, 19
17, 1635068876828378, 1635068876828484, 106
18, 1635068876843673, 1635068876843693, 20
19, 1635068876862216, 1635068876862571, 355
20, 1635068876877290, 1635068876877572, 282
21, 1635068876896553, 1635068876896731, 178
22, 1635068876911459, 1635068876912046, 587
23, 1635068876927456, 1635068876927635, 179
24, 1635068876943674, 1635068876943777, 103
25, 1635068876958854, 1635068876959389, 535
26, 1635068876977172, 1635068876977277, 105
27, 1635068876991977, 1635068876991995, 18
28, 1635068877007018, 1635068877007463, 445
29, 1635068877023102, 1635068877023121, 19
30, 1635068877038318, 1635068877038425, 107
31, 1635068877053467, 1635068877053723, 256
32, 1635068877068832, 1635068877068937, 105
33, 1635068877084207, 1635068877084226, 19
34, 1635068877105985, 1635068877106004, 19
35, 1635068877120895, 1635068877120914, 19
36, 1635068877135848, 1635068877135866, 18
37, 1635068877150902, 1635068877151210, 308
38, 1635068877165938, 1635068877166042, 104
39, 1635068877180989, 1635068877181008, 19
40, 1635068877196155, 1635068877196174, 19
41, 1635068877211422, 1635068877211441, 19
42, 1635068877226733, 1635068877227075, 342
43, 1635068877246176, 1635068877246696, 520
44, 1635068877261220, 1635068877261727, 507
45, 1635068877279261, 1635068877279366, 105
46, 1635068877295164, 1635068877295183, 19
47, 1635068877310146, 1635068877310165, 19
48, 1635068877325228, 1635068877325246, 18
49, 1635068877340360, 1635068877340513, 153
50, 1635068877360064, 1635068877360240, 176
51, 1635068877375850, 1635068877375966, 116
52, 1635068877390836, 1635068877390938, 102
53, 1635068877406878, 1635068877407626, 748
54, 1635068877423123, 1635068877423143, 20
55, 1635068877438461, 1635068877438479, 18
56, 1635068877456959, 1635068877456978, 19
57, 1635068877472047, 1635068877472067, 20
58, 1635068877490353, 1635068877490372, 19
59, 1635068877505224, 1635068877505244, 20
60, 1635068877520195, 1635068877520214, 19
61, 1635068877535206, 1635068877535431, 225
62, 1635068877551311, 1635068877551331, 20
63, 1635068877566496, 1635068877566515, 19
64, 1635068877581785, 1635068877582213, 428
65, 1635068877597047, 1635068877597071, 24
66, 1635068877615600, 1635068877615808, 208
67, 1635068877632829, 1635068877633113, 284
68, 1635068877648554, 1635068877648572, 18
69, 1635068877663455, 1635068877663681, 226
70, 1635068877679438, 1635068877679456, 18
71, 1635068877694510, 1635068877695008, 498
72, 1635068877710702, 1635068877710721, 19
73, 1635068877725936, 1635068877725955, 19
74, 1635068877741248, 1635068877741267, 19
75, 1635068877756659, 1635068877756678, 19
76, 1635068877778347, 1635068877778365, 18
77, 1635068877793166, 1635068877793274, 108
78, 1635068877808969, 1635068877808988, 19
79, 1635068877823961, 1635068877823980, 19
80, 1635068877838991, 1635068877839233, 242
81, 1635068877855156, 1635068877855176, 20
82, 1635068877870355, 1635068877870947, 592
83, 1635068877885578, 1635068877885596, 18
84, 1635068877903085, 1635068877904017, 932
85, 1635068877918065, 1635068877918201, 136
86, 1635068877934142, 1635068877934449, 307
87, 1635068877952238, 1635068877952257, 19
88, 1635068877967141, 1635068877967664, 523
89, 1635068877982054, 1635068877982324, 270
90, 1635068877998157, 1635068877998343, 186
91, 1635068878013258, 1635068878013799, 541
92, 1635068878029600, 1635068878029846, 246
93, 1635068878047973, 1635068878048165, 192
94, 1635068878067471, 1635068878067648, 177
95, 1635068878094808, 1635068878094995, 187
96, 1635068878110077, 1635068878110185, 108
97, 1635068878131937, 1635068878131956, 19
98, 1635068878147990, 1635068878148091, 101
99, 1635068878163886, 1635068878164509, 623
100, 1635068878179943, 1635068878179961, 18
101, 1635068878195094, 1635068878196060, 966
102, 1635068878210384, 1635068878210675, 291
103, 1635068878225682, 1635068878225955, 273
104, 1635068878245475, 1635068878245494, 19
105, 1635068878260399, 1635068878260585, 186
106, 1635068878276430, 1635068878276535, 105
107, 1635068878291545, 1635068878292050, 505
108, 1635068878306912, 1635068878307367, 455
109, 1635068878323335, 1635068878323353, 18
